Time (UTC),eStateEval,duration,Sample Numb.,mUraw,mUoffset,Activity,mUconfidence,transCorrMean,AssayType,Notes,TempDataLog,TempCH3,TransHigh,SamTrans,SamFluor,origin,overall_dq_check
13/11/2025 10:27,0,392.047,1,6.9597397,2.7223341,4.237406,0.99914837,0.8235567,300,,33.94,36.85,0.0,2.7759,0.5723,ColiMinder,PASS
13/11/2025 11:27,0,391.99194,1,6.9538655,2.7223341,4.231531,0.99910676,0.82409275,300,,34.19,36.66,0.0,2.77,0.5731,ColiMinder,PASS
13/11/2025 12:27,0,392.042,1,7.060454,2.7223341,4.3381195,0.99943185,0.82224846,300,,34.38,36.59,0.0,2.7769,0.5712,ColiMinder,PASS
13/11/2025 13:27,0,391.99,1,7.2569633,2.7223341,4.534629,0.99933887,0.82120913,300,,34.56,36.65,0.0,2.7656,0.571,ColiMinder,PASS
13/11/2025 14:27,0,391.98907,1,7.434681,2.7223341,4.712347,0.9994094,0.8208677,300,,34.56,36.44,0.0,2.7679,0.5711,ColiMinder,PASS
13/11/2025 15:27,0,391.992,1,7.5029707,2.7223341,4.780637,0.9994386,0.82123363,300,,34.63,36.33,0.0,2.7676,0.5716,ColiMinder,PASS
13/11/2025 16:27,0,391.989,1,7.5194306,2.7223341,4.7970963,0.99898607,0.82128423,300,,34.5,36.34,0.0,2.7782,0.5703,ColiMinder,PASS
13/11/2025 17:27,0,391.99097,1,7.484588,2.7223341,4.7622538,0.99891,0.82215744,300,,34.44,36.5,0.0,2.7667,0.5728,ColiMinder,PASS
13/11/2025 18:27,0,391.99298,1,7.6534743,2.7223341,4.93114,0.9990854,0.8231765,300,,34.31,36.37,0.0,2.7694502,0.57145,ColiMinder,PASS
13/11/2025 19:27,0,391.99603,1,7.696134,2.7223341,4.9737997,0.99945474,0.822667,300,,34.38,36.33,0.0,2.76435,0.57225,ColiMinder,PASS
13/11/2025 20:27,0,391.99097,1,8.126084,2.7223341,5.4037504,0.9993055,0.8238591,300,,34.44,36.43,0.0,2.7737,0.573,ColiMinder,PASS
13/11/2025 21:27,0,391.99396,1,8.081736,2.7223341,5.3594017,0.9992498,0.8240336,300,,34.44,36.46,0.0,2.7841,0.5723,ColiMinder,PASS
13/11/2025 22:27,0,391.99298,1,7.783013,2.7223341,5.0606785,0.999437,0.8244182,300,,34.5,36.34,0.0,2.7836,0.5729,ColiMinder,PASS
13/11/2025 23:27,0,391.99805,1,7.705706,2.7223341,4.9833717,0.99947906,0.8248324,300,,34.5,36.27,0.0,2.7709,0.5722,ColiMinder,PASS
14/11/2025 00:27,0,392.03198,1,7.576909,2.7223341,4.854575,0.9992161,0.8252679,300,,35.0,36.13,0.0,2.7789,0.5742,ColiMinder,PASS
14/11/2025 01:27,0,392.01196,1,7.5509124,2.650929,4.8999834,0.999203,0.8263966,300,,35.06,35.89,0.0,2.7821999,0.57595,ColiMinder,PASS
14/11/2025 02:27,0,391.997,1,7.1073256,2.650929,4.4563966,0.9993096,0.82659495,300,,34.19,36.07,0.0,2.7817,0.5751,ColiMinder,PASS
14/11/2025 03:27,0,391.998,1,7.1037273,2.650929,4.4527984,0.9988916,0.8268574,300,,33.69,36.35,0.0,2.7822,0.5719,ColiMinder,PASS
14/11/2025 04:27,0,391.97998,1,6.9548364,2.650929,4.3039074,0.99900913,0.82752156,300,,33.19,36.72,0.0,2.7794,0.574,ColiMinder,PASS
14/11/2025 05:27,0,391.995,1,6.94846,2.650929,4.297531,0.9990486,0.82682717,300,,32.63,36.92,0.0,2.7749,0.5727,ColiMinder,PASS
14/11/2025 06:27,0,391.987,1,6.8904696,2.650929,4.2395406,0.9984431,0.8252162,300,,32.19,37.13,0.0,2.7722,0.5748,ColiMinder,PASS
14/11/2025 07:28,0,392.034,1,6.802789,2.650929,4.15186,0.9985254,0.8261065,300,,31.94,37.35,0.0,2.77145,0.57490003,ColiMinder,PASS
14/11/2025 08:27,0,392.02698,1,6.8437576,2.650929,4.1928287,0.99872786,0.82661694,300,,31.94,37.63,0.0,2.7804,0.5763,ColiMinder,PASS
14/11/2025 09:27,0,392.03003,1,6.8912992,2.650929,4.2403703,0.99906266,0.82563883,300,,32.31,37.62,0.0,2.7765,0.5747,ColiMinder,PASS
14/11/2025 10:27,0,391.995,1,6.8277645,2.650929,4.1768355,0.9989523,0.8256989,300,,32.94,37.39,0.0,2.7734,0.5777,ColiMinder,PASS
14/11/2025 12:11,0,392.04297,1,6.777214,2.650929,4.126285,0.99912786,0.8241871,300,,33.25,37.37,0.0,2.7761,0.5742,ColiMinder,PASS
14/11/2025 13:11,0,391.99896,1,6.6668224,2.650929,4.0158935,0.9990749,0.8247128,300,,33.25,37.08,0.0,2.78085,0.5756,ColiMinder,PASS
14/11/2025 14:10,0,392.03302,1,6.6876764,2.650929,4.0367475,0.99855405,0.82529366,300,,33.44,36.86,0.0,2.7973,0.5841,ColiMinder,PASS
14/11/2025 15:10,0,392.03406,1,6.782782,2.650929,4.131853,0.9989644,0.82574755,300,,32.56,37.11,0.0,2.7842002,0.57645,ColiMinder,PASS
14/11/2025 16:10,0,392.03094,1,6.815312,2.650929,4.164383,0.9987938,0.8271808,300,,31.94,37.49,0.0,2.7824,0.5789,ColiMinder,PASS
14/11/2025 17:10,0,392.034,1,6.8232756,2.650929,4.1723466,0.9983975,0.8270836,300,,31.56,37.62,0.0,2.78265,0.57765,ColiMinder,PASS
14/11/2025 18:10,0,393.987,1,6.635555,2.650929,3.9846258,0.99901456,0.82726556,300,,31.31,37.8,0.0,2.7792501,0.57809997,ColiMinder,PASS
14/11/2025 19:10,0,391.982,1,6.61149,2.650929,3.9605608,0.9985654,0.8267459,300,,31.06,38.06,0.0,2.7873,0.5812,ColiMinder,PASS
14/11/2025 20:10,0,392.028,1,6.671385,2.650929,4.020456,0.99879885,0.82722217,300,,31.0,38.2,0.0,2.7741,0.5814,ColiMinder,PASS
14/11/2025 21:10,0,391.97998,1,6.699567,2.650929,4.048638,0.9989441,0.8271657,300,,30.69,38.24,0.0,2.7838,0.5779,ColiMinder,PASS
14/11/2025 22:10,0,391.97803,1,6.7375445,2.650929,4.0866156,0.9988556,0.82709163,300,,30.31,38.43,0.0,2.7841,0.5789,ColiMinder,PASS
14/11/2025 23:10,0,391.98706,1,6.5387683,2.650929,3.8878393,0.9982627,0.8278105,300,,30.0,38.8,0.0,2.7739,0.5805,ColiMinder,PASS
15/11/2025 00:10,0,392.036,1,6.6703925,2.650929,4.0194635,0.99835885,0.8273129,300,,29.75,39.14,0.0,2.7769,0.5806,ColiMinder,PASS
15/11/2025 01:10,0,391.98395,1,6.568117,2.650929,3.9171882,0.99862266,0.82738876,300,,29.44,39.33,0.0,2.7717,0.5837,ColiMinder,PASS
15/11/2025 02:10,0,391.99097,1,6.628875,2.650929,3.9779458,0.99765366,0.82803184,300,,29.31,39.51,0.0,2.77675,0.58145,ColiMinder,PASS
15/11/2025 03:10,0,391.98193,1,6.589951,2.650929,3.939022,0.9988251,0.8277423,300,,29.13,39.76,0.0,2.7827,0.5844,ColiMinder,PASS
15/11/2025 04:10,0,392.03302,1,6.5930333,2.650929,3.9421043,0.9983768,0.82764524,300,,29.0,39.81,0.0,2.7724,0.5819,ColiMinder,PASS
15/11/2025 05:10,0,391.99402,1,6.552308,2.650929,3.901379,0.9969903,0.82754725,300,,28.88,39.87,0.0,2.7822,0.5831,ColiMinder,PASS
15/11/2025 06:10,0,391.99304,1,6.4611883,2.650929,3.8102593,0.99743444,0.8272482,300,,28.69,40.02,0.0,2.7737,0.5836,ColiMinder,PASS
15/11/2025 07:10,0,391.98596,1,6.452941,2.650929,3.802012,0.9978603,0.82689655,300,,28.94,40.19,0.0,2.7841,0.5822,ColiMinder,PASS
15/11/2025 08:10,0,391.99103,1,6.4754195,2.650929,3.8244905,0.99788225,0.82703906,300,,29.06,40.15,0.0,2.7827,0.5846,ColiMinder,PASS
15/11/2025 09:10,0,391.99396,1,6.5335007,2.650929,3.8825717,0.99744093,0.82608265,300,,28.44,40.07,0.0,2.7699,0.5844,ColiMinder,PASS
15/11/2025 10:10,0,392.028,1,6.5044518,2.650929,3.8535228,0.9981088,0.8261807,300,,30.81,40.27,0.0,2.7732,0.5802,ColiMinder,PASS
15/11/2025 11:10,0,391.99506,1,6.599278,2.650929,3.948349,0.9982946,0.824939,300,,33.13,39.44,0.0,2.7786,0.5797,ColiMinder,PASS
15/11/2025 12:10,0,392.01703,1,6.611034,2.650929,3.960105,0.9983775,0.82328045,300,,35.0,37.8,0.0,2.7776,0.5783,ColiMinder,PASS
15/11/2025 13:10,0,391.99194,1,6.747755,2.6048663,4.142889,0.99880904,0.8229205,300,,35.81,36.7,0.0,2.7823,0.5768,ColiMinder,PASS
15/11/2025 14:10,0,392.02203,1,6.6473737,2.6048663,4.042507,0.9992027,0.823131,300,,35.44,36.68,0.0,2.7693,0.5724,ColiMinder,PASS
15/11/2025 15:10,0,391.97504,1,6.553873,2.6048663,3.9490068,0.99944514,0.8239692,300,,35.19,36.6,0.0,2.7712998,0.57484996,ColiMinder,PASS
15/11/2025 16:10,0,391.98004,1,6.6493664,2.6048663,4.0445004,0.9990736,0.82398903,300,,35.06,36.47,0.0,2.7660499,0.5741,ColiMinder,PASS
15/11/2025 17:10,0,391.99,1,6.7193823,2.6048663,4.1145163,0.9992905,0.8236058,300,,34.88,36.49,0.0,2.7715,0.5746,ColiMinder,PASS
15/11/2025 18:10,0,392.03003,1,6.657423,2.6048663,4.052557,0.99893755,0.82536286,300,,34.81,36.64,0.0,2.7836,0.5729,ColiMinder,PASS
15/11/2025 19:10,0,391.99097,1,6.622757,2.6048663,4.017891,0.99933505,0.824172,300,,34.81,36.55,0.0,2.7781,0.5727,ColiMinder,PASS
15/11/2025 20:10,0,391.98694,1,6.700178,2.6048663,4.095312,0.99884194,0.8252953,300,,34.75,36.48,0.0,2.77915,0.57395,ColiMinder,PASS
15/11/2025 21:10,0,392.03595,1,6.688728,2.6048663,4.0838614,0.99932325,0.82507944,300,,34.75,36.51,0.0,2.7723498,0.5753,ColiMinder,PASS
15/11/2025 22:10,0,391.98492,1,6.656734,2.6048663,4.0518675,0.9991626,0.82530403,300,,34.81,36.64,0.0,2.7679,0.5751,ColiMinder,PASS
15/11/2025 23:10,0,391.985,1,6.72052,2.6048663,4.115654,0.99923384,0.8252321,300,,34.88,36.47,0.0,2.7682,0.5779,ColiMinder,PASS
16/11/2025 00:10,0,391.97998,1,6.7529006,2.6048663,4.148034,0.9992611,0.82565284,300,,35.0,36.35,0.0,2.7741,0.5748,ColiMinder,PASS
16/11/2025 01:10,0,391.97998,1,6.9148993,2.6048663,4.310033,0.9994101,0.8256204,300,,35.13,36.32,0.0,2.7787,0.5726,ColiMinder,PASS
16/11/2025 02:10,0,391.97595,1,6.8517394,2.6048663,4.246873,0.9987798,0.8258881,300,,35.13,36.4,0.0,2.7713,0.573,ColiMinder,PASS
16/11/2025 03:10,0,391.98096,1,6.9469953,2.6048663,4.3421288,0.99908495,0.8258809,300,,35.19,36.26,0.0,2.7828,0.5748,ColiMinder,PASS
16/11/2025 04:10,0,392.03302,1,7.0540504,2.6048663,4.4491844,0.9992675,0.82620263,300,,35.13,36.13,0.0,2.7736,0.5771,ColiMinder,PASS
16/11/2025 05:10,0,392.036,1,7.2511854,2.6048663,4.6463194,0.9992219,0.8259685,300,,35.06,36.17,0.0,2.7696,0.5754,ColiMinder,PASS
16/11/2025 06:10,0,391.97797,1,7.5938673,2.6048663,4.9890013,0.99932414,0.825493,300,,35.0,36.39,0.0,2.7723,0.5759,ColiMinder,PASS
16/11/2025 07:10,0,391.98096,1,7.9230494,2.6048663,5.318183,0.9995093,0.8254404,300,,35.06,36.24,0.0,2.7664,0.5751,ColiMinder,PASS
16/11/2025 08:10,0,391.97797,1,7.8065553,2.6048663,5.201689,0.9992092,0.82526404,300,,35.0,36.15,0.0,2.7854,0.5789,ColiMinder,PASS
16/11/2025 09:10,0,391.98004,1,7.812878,2.6048663,5.2080116,0.9994724,0.8234189,300,,35.25,36.21,0.0,2.7657,0.5761,ColiMinder,PASS
16/11/2025 10:10,0,392.01404,1,7.3520637,2.6048663,4.747197,0.99938333,0.82370716,300,,35.63,36.26,0.0,2.7613,0.5741,ColiMinder,PASS
16/11/2025 11:10,0,392.003,1,7.237529,2.6048663,4.632663,0.99921143,0.8237419,300,,35.81,35.96,0.0,2.7624,0.5748,ColiMinder,PASS
16/11/2025 12:10,0,391.98193,1,7.1021366,2.6048663,4.4972706,0.99922776,0.8240196,300,,36.31,35.17,0.0,2.7695,0.5752,ColiMinder,PASS
16/11/2025 13:10,0,391.969,1,6.999131,2.5922976,4.4068336,0.99868965,0.82274175,300,,35.19,35.42,0.0,2.7656,0.5752,ColiMinder,PASS
16/11/2025 14:10,0,391.98694,1,7.031819,2.5922976,4.4395213,0.9994613,0.8228989,300,,35.13,36.04,0.0,2.7684,0.5714,ColiMinder,PASS
16/11/2025 15:10,0,392.02295,1,6.8014603,2.5922976,4.2091627,0.9992163,0.82503295,300,,35.19,35.96,0.0,2.7694,0.5734,ColiMinder,PASS
16/11/2025 16:10,0,392.031,1,6.8893213,2.5922976,4.297024,0.99922436,0.82499635,300,,35.06,35.91,0.0,2.7626,0.5745,ColiMinder,PASS
16/11/2025 17:10,0,391.98096,1,6.7390065,2.5922976,4.146709,0.99925834,0.824848,300,,35.0,36.03,0.0,2.7641,0.5742,ColiMinder,PASS
16/11/2025 18:10,0,391.987,1,6.740444,2.5922976,4.1481466,0.99924695,0.8250759,300,,34.81,36.24,0.0,2.7737,0.5769,ColiMinder,PASS
16/11/2025 19:10,0,391.98798,1,6.4883,2.5922976,3.8960023,0.99891025,0.82578725,300,,34.81,36.16,0.0,2.7745,0.5746,ColiMinder,PASS
16/11/2025 20:10,0,391.98303,1,6.6344967,2.5922976,4.042199,0.9993975,0.8265256,300,,34.94,36.11,0.0,2.7705,0.5751,ColiMinder,PASS
16/11/2025 21:10,0,392.029,1,6.616335,2.5922976,4.0240374,0.9987576,0.82689244,300,,35.13,36.15,0.0,2.7724,0.5762,ColiMinder,PASS
16/11/2025 22:10,0,391.98303,1,6.5872946,2.5922976,3.994997,0.99932724,0.8267877,300,,34.94,36.25,0.0,2.7737,0.5763,ColiMinder,PASS
16/11/2025 23:10,0,392.02405,1,6.5984654,2.5922976,4.006168,0.99850225,0.82695353,300,,34.75,36.14,0.0,2.7698,0.5779,ColiMinder,PASS
17/11/2025 00:10,0,391.99396,1,6.4536552,2.5922976,3.8613577,0.9990914,0.8271706,300,,34.69,36.14,0.0,2.7694,0.5766,ColiMinder,PASS
17/11/2025 01:10,0,392.03796,1,6.6055083,2.5922976,4.013211,0.99938446,0.8270956,300,,34.75,36.28,0.0,2.7681499,0.5765,ColiMinder,PASS
17/11/2025 02:10,0,391.99005,1,6.5830803,2.5922976,3.9907827,0.9992507,0.8271107,300,,34.88,36.38,0.0,2.7749,0.5758,ColiMinder,PASS
17/11/2025 03:10,0,392.03394,1,6.550644,2.5922976,3.9583464,0.9988428,0.8272943,300,,35.13,36.18,0.0,2.7719,0.5774,ColiMinder,PASS
17/11/2025 04:10,0,392.02502,1,6.5470157,2.5922976,3.954718,0.9993425,0.82740724,300,,35.31,36.0,0.0,2.7784,0.5764,ColiMinder,PASS
17/11/2025 05:10,0,391.97302,1,6.5448284,2.5922976,3.9525309,0.9992591,0.8272522,300,,35.44,36.01,0.0,2.7701,0.5749,ColiMinder,PASS
17/11/2025 06:10,0,392.02002,1,6.6589456,2.5922976,4.066648,0.99948037,0.8273895,300,,35.5,36.01,0.0,2.7669,0.576,ColiMinder,PASS
17/11/2025 07:10,0,392.00702,1,6.7956495,2.5922976,4.203352,0.99914527,0.8263973,300,,35.56,35.81,0.0,2.7716,0.5766,ColiMinder,PASS
17/11/2025 08:10,0,392.01593,1,6.7039013,2.5922976,4.1116037,0.999353,0.8266371,300,,35.63,35.72,0.0,2.7645,0.5753,ColiMinder,PASS
17/11/2025 09:10,0,392.002,1,6.5757546,2.5922976,3.983457,0.9993519,0.8269217,300,,35.81,35.78,0.0,2.7756,0.5749,ColiMinder,PASS
17/11/2025 10:10,0,391.99493,1,6.4789963,2.5922976,3.8866987,0.99928105,0.82381326,300,,36.38,35.75,0.0,2.7614,0.5749,ColiMinder,PASS
17/11/2025 11:10,0,391.96002,1,6.598044,2.5922976,4.0057464,0.9991925,0.82426524,300,,37.38,35.05,0.0,2.7691,0.5735,ColiMinder,PASS
17/11/2025 12:10,0,392.00696,1,6.5862145,2.5922976,3.993917,0.9991255,0.82497424,300,,38.5,34.06,0.0,2.7806,0.5751,ColiMinder,PASS
17/11/2025 13:10,0,392.044,1,6.5033884,2.705279,3.7981093,0.99946964,0.8251182,300,,38.56,33.72,0.0,2.78055,0.57765,ColiMinder,PASS
17/11/2025 14:10,0,392.00702,1,6.6322103,2.705279,3.9269311,0.99934506,0.8247333,300,,37.56,34.03,0.0,2.7693,0.5725,ColiMinder,PASS
17/11/2025 15:10,0,392.02002,1,6.64156,2.705279,3.936281,0.9994682,0.82549214,300,,37.06,34.08,0.0,2.7779,0.5736,ColiMinder,PASS
17/11/2025 16:10,0,391.97192,1,6.563715,2.705279,3.8584359,0.99908286,0.82568014,300,,36.63,34.19,0.0,2.7801,0.5729,ColiMinder,PASS
17/11/2025 17:10,0,391.99097,1,6.5214434,2.705279,3.8161643,0.99951285,0.8256244,300,,36.19,34.5,0.0,2.7784,0.5737,ColiMinder,PASS
17/11/2025 18:10,0,392.00806,1,6.5738406,2.705279,3.8685615,0.9990428,0.82590216,300,,35.63,34.79,0.0,2.7706,0.5738,ColiMinder,PASS
17/11/2025 19:10,0,392.03094,1,6.539659,2.705279,3.83438,0.999241,0.82650113,300,,35.19,34.9,0.0,2.7671,0.5756,ColiMinder,PASS
17/11/2025 20:10,0,391.98206,1,6.4889855,2.705279,3.7837064,0.99935335,0.8269981,300,,35.06,35.05,0.0,2.7771,0.5764,ColiMinder,PASS
17/11/2025 21:10,0,391.987,1,6.5335016,2.705279,3.8282225,0.99885046,0.82715964,300,,34.75,35.43,0.0,2.7738,0.5759,ColiMinder,PASS
17/11/2025 22:10,0,391.98596,1,6.5272827,2.705279,3.8220036,0.99940145,0.8277878,300,,34.94,35.76,0.0,2.7728,0.5768,ColiMinder,PASS
17/11/2025 23:10,0,391.97504,1,6.366613,2.705279,3.6613338,0.999224,0.82766896,300,,35.25,35.59,0.0,2.7733,0.5761,ColiMinder,PASS
18/11/2025 00:10,0,391.97394,1,6.4922113,2.705279,3.7869322,0.9994436,0.8279078,300,,35.5,35.39,0.0,2.7783,0.5775,ColiMinder,PASS
18/11/2025 01:10,0,392.01794,1,6.2836185,2.705279,3.5783393,0.99884224,0.82784253,300,,35.63,35.31,0.0,2.7767,0.5754,ColiMinder,PASS
18/11/2025 02:10,0,392.00397,1,6.5420313,2.705279,3.8367522,0.99914646,0.8283869,300,,35.75,35.3,0.0,2.7741,0.5751,ColiMinder,PASS
18/11/2025 03:10,0,391.99805,1,6.521629,2.705279,3.8163497,0.9993844,0.8282041,300,,35.81,35.05,0.0,2.7791,0.5747,ColiMinder,PASS
18/11/2025 04:10,0,391.95398,1,6.6273313,2.705279,3.9220521,0.99934834,0.8284193,300,,35.88,34.94,0.0,2.7754998,0.5758,ColiMinder,PASS
18/11/2025 05:10,0,392.002,1,6.5079637,2.705279,3.8026845,0.99931663,0.8282982,300,,35.81,35.03,0.0,2.7778,0.5749,ColiMinder,PASS
18/11/2025 06:10,0,392.00208,1,6.537005,2.705279,3.8317258,0.99907935,0.8277158,300,,35.81,35.1,0.0,2.7754,0.5764,ColiMinder,PASS
18/11/2025 07:10,0,392.00195,1,6.6494675,2.705279,3.9441884,0.99951607,0.82885283,300,,35.88,34.92,0.0,2.7765,0.57544994,ColiMinder,PASS
18/11/2025 08:10,0,392.00806,1,6.6781616,2.705279,3.9728825,0.99954015,0.8270078,300,,35.75,34.83,0.0,2.7687001,0.57685,ColiMinder,PASS
18/11/2025 09:10,0,391.96594,1,6.781228,2.705279,4.0759487,0.9993073,0.8279195,300,,35.63,35.01,0.0,2.7726,0.5758,ColiMinder,PASS
18/11/2025 10:10,0,392.00903,1,6.719128,2.705279,4.0138493,0.99942726,0.8271285,300,,35.75,35.16,0.0,2.7649,0.5756,ColiMinder,PASS
18/11/2025 11:10,0,392.00195,1,6.5066333,2.705279,3.8013542,0.9993262,0.82667845,300,,36.0,34.88,0.0,2.7707,0.5752,ColiMinder,PASS
18/11/2025 12:10,0,392.02905,1,6.6310816,2.705279,3.9258025,0.99909586,0.82666963,300,,36.5,34.45,0.0,2.7782,0.5773,ColiMinder,PASS
18/11/2025 13:10,0,392.02405,1,6.550572,2.7070954,3.8434765,0.9993024,0.8273285,300,,36.56,34.36,0.0,2.7858,0.5791,ColiMinder,PASS
18/11/2025 14:10,0,391.98895,1,6.4057755,2.7070954,3.6986802,0.9994208,0.8271176,300,,36.06,34.69,0.0,2.8027,0.5738,ColiMinder,PASS
18/11/2025 15:10,0,392.00702,1,6.3999186,2.7070954,3.6928232,0.99928385,0.8275046,300,,35.81,34.68,0.0,2.7694,0.5753,ColiMinder,PASS
18/11/2025 16:10,0,392.00897,1,6.469483,2.7070954,3.7623875,0.9990501,0.82763445,300,,35.69,34.73,0.0,2.7738,0.5754,ColiMinder,PASS
18/11/2025 17:10,0,392.01,1,6.5198946,2.7070954,3.8127992,0.99968636,0.8273652,300,,35.5,34.91,0.0,2.7755,0.5746,ColiMinder,PASS
18/11/2025 18:10,0,391.972,1,6.6003265,2.7070954,3.8932312,0.9993649,0.82704496,300,,35.31,35.13,0.0,2.7781,0.5757,ColiMinder,PASS
18/11/2025 19:10,0,392.02997,1,6.380715,2.7070954,3.6736195,0.9993405,0.82732534,300,,35.13,35.07,0.0,2.7727,0.5763,ColiMinder,PASS
18/11/2025 20:10,0,392.02905,1,6.3121266,2.7070954,3.6050313,0.99903387,0.82737017,300,,35.0,35.17,0.0,2.7764,0.5763,ColiMinder,PASS
18/11/2025 21:10,0,391.98193,1,6.5114365,2.7070954,3.804341,0.99886286,0.8278428,300,,34.81,35.35,0.0,2.7837,0.5763,ColiMinder,PASS
18/11/2025 22:10,0,391.99005,1,6.4666653,2.7070954,3.75957,0.9987095,0.8280008,300,,34.81,35.65,0.0,2.7733,0.5768,ColiMinder,PASS
18/11/2025 23:10,0,391.99,1,6.5667686,2.7070954,3.8596733,0.9990988,0.8279349,300,,34.88,35.6,0.0,2.7807,0.5753,ColiMinder,PASS
19/11/2025 00:10,0,391.98798,1,6.4866714,2.7070954,3.779576,0.99887663,0.82835203,300,,34.88,35.57,0.0,2.7706,0.5816,ColiMinder,PASS
19/11/2025 01:10,0,391.98895,1,6.446528,2.7070954,3.7394326,0.9985169,0.82860017,300,,34.94,35.62,0.0,2.7793,0.5763,ColiMinder,PASS
19/11/2025 02:10,0,392.036,1,6.5159345,2.7070954,3.808839,0.9991195,0.8281714,300,,35.0,35.84,0.0,2.7788,0.5771,ColiMinder,PASS
19/11/2025 03:10,0,392.03595,1,6.4682364,2.7070954,3.761141,0.99886525,0.8284258,300,,35.06,35.71,0.0,2.7796,0.5775,ColiMinder,PASS
19/11/2025 04:10,0,392.02808,1,6.4178953,2.7070954,3.7108,0.9989253,0.8285032,300,,35.13,35.56,0.0,2.7845001,0.57895005,ColiMinder,PASS
19/11/2025 05:10,0,391.977,1,6.4216113,2.7070954,3.714516,0.99929345,0.82840145,300,,35.19,35.54,0.0,2.7736,0.5768,ColiMinder,PASS
19/11/2025 06:10,0,391.972,1,7.6825776,2.7070954,4.975482,0.99928766,0.828177,300,,35.25,35.65,0.0,2.7764,0.5748,ColiMinder,PASS
19/11/2025 07:10,0,392.02197,1,8.837743,2.7070954,6.1306477,0.99941534,0.82777375,300,,35.38,35.42,0.0,2.7714,0.576,ColiMinder,PASS
19/11/2025 08:10,0,391.972,1,8.332242,2.7070954,5.625147,0.9992276,0.8163351,300,,35.31,35.24,0.0,2.7716,0.5784,ColiMinder,PASS
19/11/2025 09:10,0,391.97998,1,7.5236716,2.7070954,4.816576,0.99917215,0.82636994,300,,35.0,35.29,0.0,2.7752,0.5795,ColiMinder,PASS
19/11/2025 10:10,0,392.03595,1,6.7965674,2.7070954,4.089472,0.9985523,0.8273007,300,,34.75,35.65,0.0,2.7724,0.5769,ColiMinder,PASS
19/11/2025 11:10,0,391.987,1,6.732215,2.7070954,4.02512,0.99938464,0.82599056,300,,34.94,35.74,0.0,2.7754,0.5766,ColiMinder,PASS
19/11/2025 12:10,0,392.00195,1,6.606627,2.7070954,3.8995316,0.99853504,0.8260792,300,,35.75,35.22,0.0,2.7778,0.5782,ColiMinder,PASS
19/11/2025 13:10,0,391.977,1,6.579257,2.6396348,3.9396222,0.9984942,0.8261928,300,,36.19,34.78,0.0,2.7807498,0.57805,ColiMinder,PASS
19/11/2025 14:10,0,391.99695,1,6.509228,2.6396348,3.8695934,0.9995424,0.8263147,300,,35.94,34.95,0.0,2.7703,0.5749,ColiMinder,PASS
19/11/2025 15:10,0,392.00403,1,6.5368247,2.6396348,3.8971899,0.99871576,0.82702035,300,,35.81,34.89,0.0,2.7668,0.5738,ColiMinder,PASS
19/11/2025 16:10,0,391.95703,1,6.75772,2.6396348,4.118085,0.9993179,0.82793266,300,,35.88,34.79,0.0,2.7736,0.5733,ColiMinder,PASS
19/11/2025 17:10,0,391.997,1,6.880239,2.6396348,4.2406044,0.999165,0.8280081,300,,36.0,34.75,0.0,2.7774,0.5757,ColiMinder,PASS
19/11/2025 18:10,0,391.995,1,6.6835036,2.6396348,4.043869,0.99931955,0.82923526,300,,36.06,34.88,0.0,2.7716,0.5774,ColiMinder,PASS
19/11/2025 19:10,0,391.98895,1,6.6812143,2.6396348,4.0415792,0.99918467,0.82861143,300,,36.06,34.75,0.0,2.7852,0.57275,ColiMinder,PASS
19/11/2025 20:10,0,392.0381,1,6.8160243,2.6396348,4.1763897,0.9993611,0.82834977,300,,36.06,34.63,0.0,2.7864,0.5789,ColiMinder,PASS
19/11/2025 21:10,0,391.987,1,6.6024284,2.6396348,3.9627936,0.99921095,0.8279765,300,,36.06,34.65,0.0,2.7839,0.5739,ColiMinder,PASS
19/11/2025 22:11,0,391.976,1,6.399535,2.6396348,3.7599003,0.99895126,0.8292027,300,,36.56,34.63,0.0,2.7946,0.5835,ColiMinder,PASS
19/11/2025 23:11,0,391.99402,1,6.5590196,2.6396348,3.9193847,0.9989253,0.82870466,300,,36.19,34.56,0.0,2.7768,0.5754,ColiMinder,PASS
20/11/2025 00:11,0,391.99402,1,6.5683966,2.6396348,3.9287617,0.9992013,0.82890624,300,,36.19,34.49,0.0,2.7771,0.5768,ColiMinder,PASS
20/11/2025 01:11,0,391.99304,1,6.478191,2.6396348,3.838556,0.99919266,0.8290374,300,,36.13,34.53,0.0,2.781,0.5751,ColiMinder,PASS
20/11/2025 02:11,0,391.95203,1,6.673886,2.6396348,4.034251,0.9993104,0.82927406,300,,36.13,34.7,0.0,2.7856,0.5763,ColiMinder,PASS
20/11/2025 03:11,0,391.98602,1,7.117665,2.6396348,4.47803,0.99943453,0.8298042,300,,36.19,34.59,0.0,2.7772,0.5754,ColiMinder,PASS
20/11/2025 04:11,0,391.98505,1,6.9882345,2.6396348,4.3485994,0.99942106,0.8295492,300,,36.13,34.45,0.0,2.7712,0.5763,ColiMinder,PASS
20/11/2025 05:11,0,391.99896,1,6.8158116,2.6396348,4.176177,0.9994723,0.829982,300,,35.81,34.53,0.0,2.7844,0.5748,ColiMinder,PASS
20/11/2025 06:11,0,392.011,1,6.6741767,2.6396348,4.034542,0.9991443,0.8295906,300,,35.63,34.82,0.0,2.7874,0.5782,ColiMinder,PASS
