UID;eStateEval;duration;activeSample;mUraw;mUoffset;mU;mUconfidence;transCorrMean;AssayType;Notes;TempDataLog;TempCH3;TransHigh;SamTrans;SamFluor
1764914726;0;391.97906;1;5.9982896;2.527937;3.4703526;0.99931043;0.827386;300;;36.75;34.28;0.0;2.7666;0.5676
1764918324;0;391.98004;1;5.962006;2.527937;3.4340692;0.9988736;0.8254603;300;;36.75;34.15;0.0;2.7626;0.5705
1764921925;0;391.972;1;6.070257;2.527937;3.5423203;0.99914294;0.82438445;300;;36.81;34.02;0.0;2.76035;0.56635
1764925526;0;391.96802;1;5.8993273;2.527937;3.3713903;0.99822074;0.82445925;300;;37.31;33.67;0.0;2.76355;0.57045
1764927119;0;391.992;0;2.6103985;0.0;2.6103985;0.99893814;0.9775145;300;;37.44;33.69;0.0;0.0;0.0
1764929127;0;391.96796;1;5.9363465;2.6103985;3.325948;0.9981843;0.82161546;300;;37.56;33.66;0.0;2.7479;0.5681
1764932725;0;392.02496;1;6.024134;2.6103985;3.4137356;0.99919844;0.82093626;300;;37.19;33.87;0.0;2.7451;0.5628
1764936324;0;392.02106;1;6.0859632;2.6103985;3.4755647;0.9995343;0.8230913;300;;37.13;33.79;0.0;2.7462;0.5648
1764939925;0;392.02002;1;6.102259;2.6103985;3.4918606;0.99952;0.8218806;300;;37.25;33.75;0.0;2.7358;0.5638
1764943526;0;392.00897;1;5.9344897;2.6103985;3.3240912;0.9993841;0.82287484;300;;37.31;33.83;0.0;2.737;0.5616
1764947126;0;392.024;1;5.750794;2.6103985;3.1403954;0.99936646;0.8240023;300;;37.31;33.97;0.0;2.7484;0.5653
1764950725;0;392.01105;1;5.8647647;2.6103985;3.2543662;0.99916;0.8243806;300;;37.38;33.76;0.0;2.7516;0.5641
1764954326;0;391.96802;1;5.791143;2.6103985;3.1807444;0.9992629;0.8247879;300;;37.31;33.6;0.0;2.751;0.5655
1764957925;0;392.01898;1;5.8533235;2.6103985;3.242925;0.99947757;0.8257488;300;;37.31;33.64;0.0;2.7584;0.5643
1764961528;0;392.01697;1;5.801718;2.6103985;3.1913197;0.999479;0.82709306;300;;37.31;33.83;0.0;2.7563;0.5658
1764965125;0;392.01898;1;6.0135465;2.6103985;3.403148;0.99947536;0.82704735;300;;37.38;33.77;0.0;2.76895;0.56589997
1764968725;0;391.97394;1;6.1267505;2.6103985;3.516352;0.99937695;0.82749164;300;;37.31;33.55;0.0;2.7754998;0.5689
1764972326;0;391.964;1;5.8744464;2.6103985;3.2640479;0.999221;0.8271634;300;;37.31;33.58;0.0;2.7693;0.5668
1764975925;0;392.01196;1;5.760578;2.6103985;3.1501796;0.999328;0.82715654;300;;37.31;33.74;0.0;2.7639;0.5669
1764979526;0;392.00702;1;5.8585625;2.6103985;3.248164;0.9992933;0.8281397;300;;37.31;33.83;0.0;2.7664;0.5692
1764983126;0;391.96594;1;5.651668;2.6103985;3.0412695;0.9991046;0.82855195;300;;37.25;33.59;0.0;2.7673;0.5683
1764986725;0;392.013;1;5.7701664;2.6103985;3.1597679;0.99910045;0.8288812;300;;37.25;33.52;0.0;2.7729;0.5683
1764990326;0;392.023;1;5.762798;2.6103985;3.1523993;0.9989719;0.8286189;300;;37.0;33.65;0.0;2.7635999;0.56875
1764993925;0;391.96906;1;5.865572;2.6103985;3.2551734;0.9995319;0.82835853;300;;37.0;33.88;0.0;2.7751;0.5691
1764997527;0;391.976;1;5.7932177;2.6103985;3.1828191;0.9989074;0.8272599;300;;37.13;33.78;0.0;2.76035;0.56920004
1765001126;0;391.976;1;5.978172;2.6103985;3.3677733;0.99955857;0.82754135;300;;37.06;33.61;0.0;2.7661;0.5682
1765004725;0;391.961;1;5.887244;2.6103985;3.2768457;0.9990631;0.82878846;300;;37.06;33.64;0.0;2.7716;0.5675
1765008326;0;391.97595;1;5.9956484;2.6103985;3.3852499;0.9987413;0.828249;300;;36.88;33.84;0.0;2.7749;0.56845
1765011925;0;392.00702;1;5.841375;2.6103985;3.2309763;0.99888104;0.8279475;300;;37.19;33.6;0.0;2.7754;0.5714
1765013515;0;391.99402;0;2.6711736;0.0;2.6711736;0.9991718;0.9775128;300;;37.31;33.32;0.0;0.0;0.0
1765015525;0;391.96997;1;5.9057527;2.6711736;3.234579;0.99923843;0.82814157;300;;37.25;33.25;0.0;2.7726;0.5727
1765019127;0;391.984;1;5.5979843;2.6711736;2.9268107;0.99914324;0.8265647;300;;36.5;33.6;0.0;2.7487;0.5698
1765022725;0;391.99097;1;5.705598;2.6711736;3.0344243;0.9988407;0.827703;300;;36.19;34.01;0.0;2.7681;0.5685
1765026326;0;391.99103;1;5.7253904;2.6711736;3.0542169;0.99904066;0.82731986;300;;36.25;34.25;0.0;2.77325;0.57019997
1765029925;0;391.98395;1;5.668145;2.6711736;2.9969716;0.9991426;0.82866716;300;;36.5;34.04;0.0;2.7633;0.5691
1765033525;0;392.02704;1;5.687676;2.6711736;3.0165024;0.9994348;0.829152;300;;36.63;33.89;0.0;2.7664;0.5703
1765037126;0;391.97803;1;5.6570897;2.6711736;2.9859161;0.99966186;0.83036983;300;;36.56;33.9;0.0;2.7614;0.5724
1765040725;0;392.03198;1;5.585462;2.6711736;2.9142885;0.99889314;0.8300802;300;;36.38;34.13;0.0;2.7502;0.5733
1765044326;0;392.03802;1;5.571523;2.6711736;2.9003496;0.9985606;0.8296186;300;;36.25;34.11;0.0;2.7841;0.5684
1765047928;0;391.99194;1;5.596176;2.6711736;2.9250026;0.9990722;0.83041817;300;;36.25;34.04;0.0;2.7744;0.5713
1765051525;0;392.03296;1;5.59961;2.6711736;2.9284363;0.9986912;0.8299072;300;;36.56;34.02;0.0;2.7714;0.5707
1765055126;0;392.02295;1;5.6632037;2.6711736;2.9920301;0.99903256;0.8312344;300;;36.63;34.09;0.0;2.7916;0.5701
1765058727;0;391.995;1;5.599749;2.6711736;2.9285755;0.9989258;0.8302227;300;;36.31;34.04;0.0;2.7729;0.5715
1765062325;0;391.99994;1;5.6035852;2.6711736;2.9324117;0.9991217;0.8310312;300;;35.94;34.03;0.0;2.7751;0.5724
1765065926;0;392.011;1;5.4823995;2.6711736;2.811226;0.9987239;0.8310978;300;;35.63;34.16;0.0;2.7689;0.5764
1765069525;0;392.01398;1;5.6353073;2.6711736;2.9641337;0.9989434;0.831658;300;;35.5;34.43;0.0;2.7779999;0.57195
1765073126;0;392.02203;1;5.5846367;2.6711736;2.913463;0.998564;0.83148944;300;;35.38;34.64;0.0;2.7819;0.573
1765076726;0;392.02197;1;5.703959;2.6711736;3.0327854;0.9978256;0.83153313;300;;35.31;34.52;0.0;2.78615;0.5723
1765080325;0;391.97205;1;5.5240154;2.6711736;2.8528419;0.99834514;0.8307956;300;;35.5;34.51;0.0;2.7765;0.5736
1765083926;0;392.01703;1;5.6860204;2.6711736;3.0148468;0.99851125;0.8310428;300;;35.5;34.51;0.0;2.7793;0.574
1765087526;0;391.97296;1;5.712409;2.6711736;3.0412354;0.9984093;0.83114207;300;;35.38;34.73;0.0;2.7783;0.5756
1765091125;0;392.01898;1;5.5474606;2.6711736;2.876287;0.99828404;0.83131856;300;;35.31;34.66;0.0;2.7904;0.5754
1765094726;0;392.02008;1;5.6846423;2.6711736;3.0134687;0.998977;0.83094215;300;;35.44;34.58;0.0;2.7811;0.5765
1765098327;0;392.00293;1;5.5129457;2.6711736;2.841772;0.9983106;0.83027357;300;;35.75;34.24;0.0;2.781;0.5759
1765099917;0;392.016;0;2.5501792;0.0;2.5501792;0.99941343;0.9779469;300;;35.75;34.25;0.0;0.0;0.0
1765101925;0;392.00305;1;5.6116123;2.5501792;3.061433;0.9990976;0.8307524;300;;35.81;34.31;0.0;2.7851;0.5774
1765105526;0;391.979;1;5.4780054;2.5501792;2.9278262;0.99926454;0.8298379;300;;35.25;34.51;0.0;2.7723;0.5749
1765109127;0;391.982;1;5.644671;2.5501792;3.0944917;0.9987676;0.82983506;300;;35.0;34.64;0.0;2.7676;0.57545
1765112725;0;391.98895;1;5.541551;2.5501792;2.9913719;0.99837005;0.83055305;300;;34.75;34.75;0.0;2.7845502;0.5755
1765116326;0;391.99;1;5.4114976;2.5501792;2.8613183;0.99877095;0.8305199;300;;34.75;34.97;0.0;2.7918;0.5743
1765119927;0;391.99298;1;5.3739324;2.5501792;2.823753;0.9983319;0.82977945;300;;34.75;35.16;0.0;2.7879;0.5764
1765123525;0;392.04193;1;5.5136266;2.5501792;2.9634473;0.9982468;0.8311764;300;;34.63;35.08;0.0;2.7733;0.5758
1765127126;0;391.98798;1;5.4244637;2.5501792;2.8742845;0.99826425;0.8316503;300;;34.5;35.08;0.0;2.7879;0.5756
1765130727;0;392.03998;1;5.6388125;2.5501792;3.0886333;0.9992097;0.8315939;300;;34.56;35.2;0.0;2.7818;0.5749
1765134326;0;391.99207;1;5.491557;2.5501792;2.9413779;0.99815017;0.83255166;300;;34.25;35.35;0.0;2.7739;0.5763
1765137926;0;391.99408;1;5.4723883;2.5501792;2.922209;0.9983955;0.8316324;300;;34.13;35.52;0.0;2.7753;0.5773
1765141527;0;391.99298;1;5.5084343;2.5501792;2.958255;0.99861276;0.83254415;300;;34.25;35.61;0.0;2.7869;0.578
1765145126;0;391.99506;1;5.563685;2.5501792;3.0135057;0.99769187;0.83202875;300;;34.06;35.68;0.0;2.77425;0.58
1765148726;0;391.998;1;5.7030635;2.5501792;3.1528842;0.99859375;0.8323584;300;;33.94;35.98;0.0;2.7881;0.5774
1765152327;0;389.97998;1;5.486246;2.5501792;2.9360669;0.998038;0.8317563;300;;33.88;36.07;0.0;2.7848;0.5804
1765155926;0;391.99292;1;5.587038;2.5501792;3.0368588;0.9979498;0.83254325;300;;33.81;36.04;0.0;2.7778;0.5767
1765159526;0;391.984;1;5.6817446;2.5501792;3.1315653;0.99809676;0.83285624;300;;33.81;36.07;0.0;2.7761;0.5839
1765163129;0;391.99402;1;5.747554;2.5501792;3.1973746;0.99868596;0.8327971;300;;33.81;36.22;0.0;2.7797;0.5786
1765166726;0;391.987;1;5.6319294;2.5501792;3.0817502;0.9976859;0.8327254;300;;33.81;36.28;0.0;2.7778;0.5781
1765170327;0;391.99097;1;5.5705733;2.5501792;3.020394;0.99824166;0.8323581;300;;33.75;36.17;0.0;2.7779;0.5789
1765173927;0;391.98102;1;5.62413;2.5501792;3.0739505;0.9983274;0.8322444;300;;33.88;36.18;0.0;2.7836;0.5784
1765177526;0;391.99396;1;5.66185;2.5501792;3.1116707;0.9986697;0.8324958;300;;33.94;36.25;0.0;2.7769;0.5784
1765181126;0;391.99298;1;5.605723;2.5501792;3.0555437;0.9984599;0.83226395;300;;34.19;36.37;0.0;2.7764;0.5764
1765184727;0;392.02203;1;5.6948824;2.5501792;3.1447031;0.9981634;0.83173364;300;;34.94;35.72;0.0;2.7894;0.5737
1765186350;0;392.00702;0;2.5945356;0.0;2.5945356;0.99931884;0.9777224;300;;35.0;35.49;0.0;0.0;0.0
1765188325;0;391.96692;1;5.64975;2.5945356;3.0552146;0.9974493;0.8304384;300;;35.06;35.36;0.0;2.7909;0.58
1765191926;0;391.99;1;5.5940437;2.5945356;2.9995081;0.99928904;0.83118117;300;;34.56;35.46;0.0;2.7718;0.5741
1765195527;0;391.99402;1;5.6165924;2.5945356;3.0220568;0.9991573;0.8301784;300;;34.19;35.82;0.0;2.7786;0.5748
1765199126;0;391.99597;1;5.6129007;2.5945356;3.0183651;0.9989277;0.83085555;300;;33.81;36.11;0.0;2.7706;0.5768
1765202726;0;391.984;1;5.536288;2.5945356;2.9417522;0.9980472;0.8317686;300;;33.63;36.11;0.0;2.7819;0.5773
1765206327;0;391.98206;1;5.5544024;2.5945356;2.9598668;0.9987259;0.8321527;300;;33.19;36.27;0.0;2.7777;0.5802
1765209926;0;391.98102;1;5.6033106;2.5945356;3.008775;0.9985067;0.83251095;300;;32.63;36.61;0.0;2.7761;0.5803
1765213526;0;392.034;1;5.487756;2.5945356;2.8932202;0.99746025;0.8321673;300;;32.38;36.84;0.0;2.78235;0.57935
1765217127;0;392.03693;1;5.4444013;2.5945356;2.8498657;0.99800956;0.8323459;300;;32.19;36.94;0.0;2.7962;0.5813
1765220725;0;392.02795;1;5.556127;2.5945356;2.9615915;0.998233;0.8331822;300;;31.94;37.05;0.0;2.7899;0.5804
1765224326;0;391.98602;1;5.473599;2.5945356;2.8790634;0.99829865;0.8323674;300;;31.75;37.37;0.0;2.7794;0.5816
1765227927;0;391.98602;1;5.563317;2.5945356;2.9687812;0.9977294;0.8328718;300;;31.88;37.45;0.0;2.7771;0.5815
1765231527;0;392.031;1;5.6694517;2.5945356;3.0749161;0.9974717;0.83297294;300;;32.06;37.37;0.0;2.7789;0.5809
1765235126;0;391.982;1;5.482143;2.5945356;2.8876073;0.99800545;0.8331121;300;;32.31;37.3;0.0;2.7748;0.5826
1765238726;0;391.97797;1;5.5349336;2.5945356;2.940398;0.99713165;0.8223497;300;;32.31;37.37;0.0;2.7759;0.5814
1765242327;0;392.03497;1;5.5069995;2.5945356;2.912464;0.9978825;0.83275414;300;;32.38;37.41;0.0;2.7667;0.5841
1765245926;0;392.02692;1;5.598638;2.5945356;3.0041025;0.9983741;0.8334539;300;;32.56;37.27;0.0;2.7765;0.5816
1765249526;0;391.98596;1;5.616855;2.5945356;3.0223196;0.99873537;0.8325813;300;;32.88;37.16;0.0;2.7754;0.5821
1765253127;0;391.98407;1;5.6468406;2.5945356;3.052305;0.9969267;0.8320439;300;;33.31;37.1;0.0;2.7803001;0.5812
1765256726;0;391.99207;1;5.693039;2.5945356;3.0985034;0.9987552;0.83243334;300;;33.81;37.02;0.0;2.7808;0.5802
1765260326;0;391.998;1;5.689557;2.5945356;3.0950215;0.9986963;0.83138806;300;;34.13;36.65;0.0;2.7751;0.57984996
1765263927;0;391.99805;1;5.7106295;2.5945356;3.1160939;0.9985135;0.8321574;300;;34.56;36.39;0.0;2.7734;0.5792
1765267526;0;392.03394;1;5.7597003;2.5945356;3.1651647;0.99841416;0.8319787;300;;34.88;36.21;0.0;2.7681;0.5786
1765271127;0;392.00397;1;5.8158712;2.5945356;3.2213356;0.99853134;0.8320304;300;;35.44;35.92;0.0;2.7872;0.5806
1765272749;0;392.02704;0;2.6212142;0.0;2.6212142;0.999138;0.9780051;300;;35.56;35.59;0.0;0.0;0.0
1765274727;0;391.99402;1;5.7869234;2.6212142;3.1657093;0.9980478;0.831478;300;;35.75;35.53;0.0;2.7778;0.5814
1765278327;0;392.01697;1;5.638013;2.6212142;3.0167987;0.9986613;0.8306057;300;;35.75;35.29;0.0;2.7793;0.5775
1765281926;0;391.995;1;5.842964;2.6212142;3.22175;0.99939734;0.830991;300;;36.13;35.1;0.0;2.7677;0.578
1765285527;0;392.034;1;5.8392467;2.6212142;3.2180326;0.9991916;0.8310863;300;;36.5;34.99;0.0;2.7651;0.5782
1765289126;0;392.00604;1;5.719318;2.6212142;3.0981038;0.9995138;0.8313635;300;;36.81;34.78;0.0;2.7802;0.5756
1765292728;0;391.974;1;5.855298;2.6212142;3.234084;0.9993486;0.8310784;300;;36.94;34.39;0.0;2.7671;0.5746
1765296329;0;392.00897;1;5.8864822;2.6212142;3.265268;0.9990797;0.8324549;300;;34.81;33.92;0.0;2.7713;0.5761
1765299926;0;391.98804;1;5.789787;2.6212142;3.1685727;0.9989593;0.8326349;300;;34.69;35.17;0.0;2.7773;0.5774
1765303527;0;391.96405;1;5.8138666;2.6212142;3.1926525;0.9990532;0.83192647;300;;35.63;35.48;0.0;2.7774;0.5778
1765307126;0;392.037;1;5.8516817;2.6212142;3.2304676;0.9990102;0.8319764;300;;36.25;35.04;0.0;2.7792;0.5767
1765310727;0;391.97705;1;5.912697;2.6212142;3.2914827;0.9993114;0.832308;300;;36.63;34.57;0.0;2.7781;0.5756
1765314327;0;392.03198;1;5.862679;2.6212142;3.2414649;0.9990231;0.8311739;300;;36.81;34.38;0.0;2.7719002;0.57809997
1765317926;0;392.024;1;5.7456183;2.6212142;3.1244042;0.9989993;0.83227575;300;;36.94;34.43;0.0;2.7712;0.5744
1765321527;0;391.96997;1;6.054585;2.6212142;3.4333708;0.9995006;0.8321644;300;;37.0;34.35;0.0;2.7740998;0.5761
1765325127;0;392.018;1;5.9803576;2.6212142;3.3591435;0.99958205;0.8324046;300;;37.13;34.12;0.0;2.7749;0.5756
1765328726;0;392.02002;1;5.9198174;2.6212142;3.2986033;0.99941653;0.8318989;300;;37.13;33.95;0.0;2.77525;0.57500005
1765332327;0;392.00208;1;6.048077;2.6212142;3.426863;0.99933404;0.8325152;300;;37.13;34.06;0.0;2.7765;0.5736
1765335926;0;392.023;1;5.8626266;2.6212142;3.2414124;0.9992984;0.8327103;300;;37.19;34.15;0.0;2.7697;0.57585
1765339527;0;392.008;1;5.8912296;2.6212142;3.2700155;0.999122;0.8320465;300;;37.25;33.89;0.0;2.7732;0.5757
1765343127;0;392.015;1;5.832138;2.6212142;3.210924;0.9994211;0.83161616;300;;37.25;33.8;0.0;2.7693;0.5766
1765346726;0;391.99902;1;5.8489847;2.6212142;3.2277706;0.9992996;0.8325124;300;;37.19;33.85;0.0;2.7704;0.5775
1765350327;0;391.963;1;5.839997;2.6212142;3.2187827;0.9992483;0.8320302;300;;37.19;34.03;0.0;2.7753;0.5782
1765353928;0;392.01202;1;5.8321214;2.6212142;3.2109072;0.9985723;0.8325126;300;;37.13;33.91;0.0;2.771;0.5784
1765357527;0;391.96997;1;5.9270387;2.6212142;3.3058245;0.9989479;0.831876;300;;36.06;33.16;0.0;2.7825;0.5809
1765359117;0;391.992;0;2.629363;0.0;2.629363;0.99915576;0.97851324;300;;31.88;33.31;0.0;0.0;0.0
1765361127;0;392.037;1;5.7825713;2.629363;3.1532083;0.99609697;0.83279127;300;;31.81;34.84;0.0;2.78585;0.58875
1765364726;0;392.03497;1;5.6414394;2.629363;3.0120764;0.9985748;0.8323874;300;;33.0;36.24;0.0;2.7742;0.5826
1765368327;0;391.99304;1;5.6908937;2.629363;3.0615306;0.9982897;0.8319105;300;;34.13;36.24;0.0;2.767;0.583
1765371927;0;391.985;1;5.739934;2.629363;3.110571;0.9991532;0.83191484;300;;34.94;35.8;0.0;2.7701;0.5804
1765375526;0;391.97595;1;5.6966586;2.629363;3.0672956;0.9985933;0.8318402;300;;35.19;35.34;0.0;2.7667;0.5806
1765379129;0;391.97003;1;5.809652;2.629363;3.1802888;0.9982439;0.8319461;300;;35.5;35.2;0.0;2.7663;0.5782
1765382727;0;391.97205;1;5.7230124;2.629363;3.0936494;0.99878794;0.83189446;300;;35.44;35.09;0.0;2.7683;0.5793
1765386326;0;392.01404;1;5.966745;2.629363;3.3373818;0.99910164;0.831666;300;;35.44;34.95;0.0;2.767;0.5786
1765389927;0;392.00092;1;5.7757463;2.629363;3.1463833;0.99903774;0.83236074;300;;35.88;34.73;0.0;2.77545;0.58035
1765393527;0;392.03204;1;5.9078703;2.629363;3.2785072;0.9990605;0.8320799;300;;36.31;34.56;0.0;2.77925;0.57655
1765397127;0;392.02997;1;5.9975924;2.629363;3.3682294;0.99928683;0.8317162;300;;36.69;34.54;0.0;2.7667499;0.5773
1765400727;0;392.01398;1;5.8824425;2.629363;3.2530794;0.9992874;0.8322738;300;;37.0;34.31;0.0;2.7704;0.5796
1765404328;0;391.96796;1;5.9464855;2.629363;3.3171225;0.9994027;0.8320705;300;;37.25;33.94;0.0;2.7707;0.577
1765407926;0;392.008;1;5.7930584;2.629363;3.1636953;0.99887747;0.83257467;300;;37.38;33.79;0.0;2.7669;0.5756
1765411527;0;392.00903;1;5.9139833;2.629363;3.2846203;0.99896336;0.83256245;300;;37.5;33.82;0.0;2.7785501;0.57755005
1765415126;0;392.00806;1;5.885264;2.629363;3.2559009;0.99910605;0.83257097;300;;37.56;33.86;0.0;2.7701;0.5756
1765418727;0;392.04504;1;5.87886;2.629363;3.249497;0.9992613;0.83272123;300;;37.69;33.61;0.0;2.768;0.5781
1765422328;0;392.00494;1;5.864121;2.629363;3.234758;0.99964726;0.83267075;300;;37.69;33.48;0.0;2.7683;0.5764
1765425926;0;392.016;1;5.839894;2.629363;3.2105308;0.9990553;0.8321022;300;;37.75;33.49;0.0;2.77355;0.57645
1765429527;0;392.00006;1;5.865635;2.629363;3.2362719;0.99915546;0.8324544;300;;37.81;33.63;0.0;2.7686;0.5769
1765433126;0;391.99097;1;5.9206758;2.629363;3.2913127;0.99934673;0.8324526;300;;37.81;33.44;0.0;2.7654;0.5769
1765436727;0;392.01093;1;5.9419374;2.629363;3.3125744;0.99917495;0.8326246;300;;37.94;33.27;0.0;2.7641;0.5756
1765440328;0;392.013;1;5.922761;2.629363;3.293398;0.9991149;0.8318857;300;;38.06;33.19;0.0;2.7665;0.57715
1765443927;0;391.99994;1;5.940516;2.629363;3.311153;0.9990221;0.83259666;300;;38.63;33.05;0.0;2.7791;0.5795
1765445515;0;392.03998;0;2.6617057;0.0;2.6617057;0.9991992;0.977584;300;;38.75;32.76;0.0;0.0;0.0
1765447527;0;391.99298;1;5.938553;2.6617057;3.2768471;0.99919796;0.83267754;300;;38.88;32.78;0.0;2.7773;0.5787
1765451127;0;391.99;1;5.853268;2.6617057;3.1915624;0.99964255;0.83242637;300;;38.5;32.75;0.0;2.7773;0.5758
1765454728;0;391.99603;1;5.9061956;2.6617057;3.24449;0.99934924;0.8323856;300;;38.44;32.72;0.0;2.7657;0.5764
1765458328;0;391.99298;1;5.9834614;2.6617057;3.3217556;0.99927676;0.83268505;300;;38.38;32.84;0.0;2.77385;0.57795
1765461928;0;391.99597;1;5.8256803;2.6617057;3.1639745;0.9994027;0.8322665;300;;38.31;33.05;0.0;2.7694;0.5766
1765466119;0;392.00305;1;5.170121;2.6617057;2.5084155;0.99390143;0.83495677;300;;26.13;34.65;0.0;2.7788;0.5949
1765469721;0;391.99792;1;5.0029984;2.6617057;2.3412926;0.9957988;0.8352809;300;;28.69;37.61;0.0;2.7766;0.5914
1765473319;0;391.977;1;5.563432;2.6617057;2.9017265;0.99810874;0.834205;300;;31.19;37.55;0.0;2.7716;0.5887
1765476920;0;391.98596;1;6.7068634;2.6617057;4.0451574;0.9987218;0.83057123;300;;32.69;36.96;0.0;2.7667499;0.58465004
1765480519;0;392.02893;1;7.7569547;2.6617057;5.095249;0.99880326;0.82739884;300;;33.69;36.53;0.0;2.7841;0.5822
1765484120;0;391.98804;1;8.216803;2.6617057;5.5550966;0.9988622;0.8260672;300;;34.31;36.27;0.0;2.7649;0.5833
1765487720;0;391.98297;1;8.629733;2.6617057;5.968027;0.99946094;0.82489884;300;;34.81;35.86;0.0;2.7749;0.5878
1765491318;0;392.02203;1;8.797474;2.6617057;6.135768;0.99925816;0.8248267;300;;35.25;35.42;0.0;2.7794;0.5849
1765494919;0;392.01196;1;8.296581;2.6617057;5.6348753;0.999198;0.82490206;300;;35.63;35.04;0.0;2.7669;0.5804
1765498520;0;391.997;1;8.427156;2.6617057;5.7654505;0.99935526;0.8256561;300;;35.94;34.91;0.0;2.7691;0.5813
1765502118;0;391.98798;1;7.966325;2.6617057;5.304619;0.99927765;0.82566947;300;;36.19;34.67;0.0;2.7619;0.5794
1765505719;0;391.97998;1;8.202174;2.6617057;5.540468;0.99934316;0.82609916;300;;36.38;34.32;0.0;2.7638001;0.58035004
1765509320;0;391.977;1;7.9253426;2.6617057;5.2636366;0.99943197;0.82649845;300;;36.5;34.16;0.0;2.7634;0.5799
1765512919;0;391.97504;1;7.685174;2.6617057;5.023468;0.9993018;0.82697254;300;;36.5;34.21;0.0;2.7651;0.5801
1765516519;0;392.03003;1;7.6362863;2.6617057;4.974581;0.9995079;0.82727623;300;;36.5;34.32;0.0;2.7701502;0.58000004
1765520118;0;392.03003;1;8.064683;2.6617057;5.402977;0.9994884;0.8277457;300;;36.44;34.14;0.0;2.7723;0.58045
1765523719;0;391.982;1;7.459309;2.6617057;4.7976036;0.9991804;0.8280746;300;;36.31;34.06;0.0;2.7728;0.5829
1765527320;0;391.98395;1;7.254832;2.6617057;4.5931263;0.998982;0.8280914;300;;36.19;34.13;0.0;2.7652;0.5834
1765530918;0;392.042;1;7.4426985;2.6617057;4.7809925;0.9995731;0.8278811;300;;36.13;34.34;0.0;2.7673;0.5815
1765534519;0;391.99304;1;7.292716;2.6617057;4.63101;0.999343;0.82841164;300;;36.0;34.29;0.0;2.7658;0.58145
1765538120;0;391.99896;1;7.151272;2.6617057;4.489566;0.9992921;0.82867104;300;;35.88;34.24;0.0;2.7914;0.5817
1765541719;0;392.00195;1;7.266966;2.6617057;4.60526;0.99927384;0.8284521;300;;35.88;34.26;0.0;2.7667;0.5828
1765545322;0;392.03003;1;7.5180717;2.6617057;4.856366;0.99904346;0.82842225;300;;36.25;34.13;0.0;2.7768;0.5834
1765546910;0;392.00098;0;3.5898368;0.0;3.5898368;0.99933064;0.97316617;300;;36.31;33.97;0.0;0.0;0.0
1765548918;0;391.97498;1;7.024422;3.5898368;3.4345853;0.9987697;0.82866603;300;;36.19;34.05;0.0;2.7757;0.5846
1765552520;0;392.00903;1;6.940108;3.5898368;3.350271;0.9987948;0.82908237;300;;35.44;34.25;0.0;2.7775;0.58140004
1765556120;0;392.016;1;6.8741994;3.5898368;3.2843626;0.99877393;0.8294284;300;;35.0;34.47;0.0;2.7691;0.5807
1765559719;0;391.98303;1;7.053763;3.5898368;3.463926;0.999033;0.82949805;300;;34.75;34.74;0.0;2.767;0.5825
1765563321;0;391.99005;1;7.008149;3.5898368;3.4183123;0.9988786;0.82947534;300;;34.44;35.05;0.0;2.768;0.5831
1765566920;0;391.992;1;6.9684095;3.5898368;3.3785727;0.99925894;0.82980365;300;;34.19;35.12;0.0;2.7748;0.5822
1765570518;0;391.99402;1;6.7207265;3.5898368;3.1308897;0.99885213;0.830038;300;;34.0;35.24;0.0;2.7639;0.5826
1765574119;0;392.02594;1;6.6245623;3.5898368;3.0347254;0.99823844;0.83039856;300;;33.75;35.43;0.0;2.7592;0.5802
1765577720;0;391.99493;1;6.7475767;3.5898368;3.1577399;0.99872595;0.8299749;300;;33.56;35.79;0.0;2.7669;0.5835
1765581318;0;392.02905;1;6.2466903;3.5898368;2.6568534;0.99782324;0.8306207;300;;33.38;36.06;0.0;2.7698;0.5839
1765584919;0;391.989;1;6.461834;3.5898368;2.871997;0.99890584;0.83057475;300;;33.19;36.16;0.0;2.7646;0.5842
1765588520;0;391.97803;1;6.3922906;3.5898368;2.8024538;0.9983619;0.83088124;300;;33.06;36.24;0.0;2.77;0.5844
1765592120;0;392.029;1;6.291565;3.5898368;2.701728;0.99836594;0.8307003;300;;32.94;36.45;0.0;2.7784;0.58615
1765595719;0;392.02997;1;6.513428;3.5898368;2.9235914;0.9982534;0.8311868;300;;32.88;36.64;0.0;2.7787;0.5835
1765599320;0;392.03094;1;6.4324355;3.5898368;2.8425987;0.998712;0.83089125;300;;32.81;36.6;0.0;2.7736502;0.58465
1765602920;0;392.02997;1;6.3754506;3.5898368;2.7856138;0.99852633;0.8309107;300;;32.75;36.63;0.0;2.7661;0.5845
1765606519;0;392.02704;1;6.322357;3.5898368;2.7325203;0.99848056;0.8310921;300;;32.69;36.72;0.0;2.7826;0.59000003
1765610119;0;392.034;1;6.3200626;3.5898368;2.7302258;0.9987436;0.8310288;300;;32.63;36.89;0.0;2.7662;0.5848
1765613720;0;391.984;1;6.4060717;3.5898368;2.8162348;0.9985886;0.8304213;300;;32.63;36.84;0.0;2.7809;0.5854
1765617319;0;391.99597;1;6.296529;3.5898368;2.706692;0.9985339;0.8304844;300;;32.69;36.84;0.0;2.7704;0.58650005
1765620919;0;391.98395;1;6.2809844;3.5898368;2.6911476;0.9987162;0.83015347;300;;32.94;36.89;0.0;2.766;0.5845
