TimeStamp,BGA PC RFU,Chlorophyll RFU,Cond uS/cm,fDOM RFU,microFlu_TRP,pH,Signal strength,Temp C,Turbidity,origin,overall_dq_check
23/11/2025 19:55,0.97,1.13,203.84,10.78,25.09,8.18,,7.06,0.48,Observator,PASS
23/11/2025 20:00,0.97,1.01,203.93,10.76,24.98,8.18,-42,7.07,0.45,Observator,PASS
23/11/2025 20:05,0.92,0.74,203.85,10.77,25.34,8.18,,7.08,0.45,Observator,PASS
23/11/2025 20:15,0.84,0.85,203.9,10.81,24.79,8.18,,7.1,0.38,Observator,PASS
23/11/2025 20:20,1.01,1.24,203.88,10.91,25.07,8.18,,7.1,0.47,Observator,PASS
23/11/2025 20:25,0.98,1.13,204.06,10.77,25.11,8.17,,7.11,0.44,Observator,PASS
23/11/2025 20:30,0.92,0.82,204.12,10.78,26.01,8.17,,7.11,0.43,Observator,PASS
23/11/2025 20:35,0.88,0.8,204.12,10.77,24.95,8.17,,7.12,0.42,Observator,PASS
23/11/2025 20:40,0.88,0.87,204.16,10.79,24.34,8.17,,7.12,0.39,Observator,PASS
23/11/2025 20:45,1.05,1.19,204.2,10.8,24.95,8.17,,7.12,0.43,Observator,PASS
23/11/2025 20:50,0.93,0.89,204.21,10.79,25.39,8.17,,7.12,0.42,Observator,PASS
23/11/2025 20:55,0.93,1.03,204.18,10.8,25.25,8.17,,7.12,0.44,Observator,PASS
23/11/2025 21:00,0.9,0.86,204.12,10.78,24.95,8.17,-39,7.11,0.46,Observator,PASS
23/11/2025 21:05,0.91,0.82,203.9,10.81,25.05,8.17,,7.09,0.45,Observator,PASS
23/11/2025 21:10,0.88,0.88,203.83,10.75,25.46,8.18,,7.09,0.46,Observator,PASS
23/11/2025 21:15,0.9,0.85,203.9,10.78,25.25,8.18,,7.09,0.4,Observator,PASS
23/11/2025 21:20,0.98,1.02,203.8,10.82,25.69,8.18,,7.09,0.38,Observator,PASS
23/11/2025 21:25,0.87,0.8,203.91,10.81,26.17,8.18,,7.08,0.46,Observator,PASS
23/11/2025 21:30,0.88,0.76,203.86,10.81,25.21,8.17,,7.08,0.44,Observator,PASS
23/11/2025 21:35,0.92,0.85,203.85,10.81,25.62,8.17,,7.07,0.41,Observator,PASS
23/11/2025 21:40,0.92,0.86,203.86,10.77,25.76,8.17,,7.07,0.44,Observator,PASS
23/11/2025 21:45,0.89,0.79,203.83,10.79,25.02,8.17,,7.06,0.46,Observator,PASS
23/11/2025 21:50,0.93,1.15,203.82,10.8,25.23,8.17,,7.06,0.41,Observator,PASS
23/11/2025 21:55,0.87,0.99,203.77,10.79,26.12,8.18,,7.06,0.41,Observator,PASS
23/11/2025 22:00,0.88,0.85,203.67,10.78,28.28,8.18,0,7.05,0.43,Observator,PASS
23/11/2025 22:05,0.89,0.75,203.58,10.79,26.33,8.17,,7.04,0.41,Observator,PASS
23/11/2025 22:15,0.93,1.1,203.64,10.79,25.85,8.18,,7.05,0.49,Observator,PASS
23/11/2025 22:20,1,1.06,203.63,10.83,24.59,8.18,,7.05,0.4,Observator,PASS
23/11/2025 22:25,1.01,1.24,203.66,10.78,25.48,8.18,,7.05,0.44,Observator,PASS
23/11/2025 22:30,0.96,1.05,203.7,10.78,25.11,8.17,,7.05,0.42,Observator,PASS
23/11/2025 22:35,0.89,1.15,203.71,10.79,25.3,8.17,,7.05,0.45,Observator,PASS
23/11/2025 22:40,1.02,1.23,203.74,10.77,24.93,8.17,,7.05,0.48,Observator,PASS
23/11/2025 22:45,0.94,1.03,203.75,10.78,24.63,8.16,,7.05,0.5,Observator,PASS
23/11/2025 22:50,0.87,0.91,203.82,10.78,25.09,8.16,,7.06,0.42,Observator,PASS
23/11/2025 22:55,0.99,1.15,203.76,10.78,24.29,8.16,,7.06,0.49,Observator,PASS
23/11/2025 23:00,1,1.53,203.81,10.76,24.7,8.16,-45,7.06,0.41,Observator,PASS
23/11/2025 23:05,0.88,0.83,203.68,10.78,24.36,8.17,,7.05,0.43,Observator,PASS
23/11/2025 23:10,0.93,1.14,203.63,10.72,25.09,8.17,,7.05,0.46,Observator,PASS
23/11/2025 23:15,1.03,0.88,203.76,10.81,25.28,8.17,,7.07,0.46,Observator,PASS
23/11/2025 23:20,1.06,1.12,203.61,10.82,24.75,8.17,,7.07,0.45,Observator,PASS
23/11/2025 23:25,0.99,0.89,203.82,10.79,24.31,8.17,,7.08,0.39,Observator,PASS
23/11/2025 23:30,1.09,1.03,203.86,10.79,24.56,8.17,,7.08,0.46,Observator,PASS
23/11/2025 23:35,1.05,0.98,203.86,10.78,24.24,8.17,,7.09,0.42,Observator,PASS
23/11/2025 23:40,1.02,1.02,203.98,10.78,24.7,8.17,,7.09,0.37,Observator,PASS
23/11/2025 23:45,0.98,0.96,203.95,10.79,25.3,8.16,,7.09,0.41,Observator,PASS
23/11/2025 23:50,0.97,0.93,203.99,10.78,25.44,8.16,,7.1,0.42,Observator,PASS
23/11/2025 23:55,0.98,1.04,204.04,10.77,24.47,8.16,,7.1,0.43,Observator,PASS
24/11/2025 0:00,1,1.08,204.1,10.79,24.47,8.16,-46,7.1,0.45,Observator,PASS
24/11/2025 0:05,1,0.88,204,10.77,24.52,8.16,,7.1,0.42,Observator,PASS
24/11/2025 0:10,0.88,0.97,204.01,10.76,25.05,8.17,,7.1,0.45,Observator,PASS
24/11/2025 0:15,0.87,0.97,203.98,10.82,25.69,8.17,,7.11,0.43,Observator,PASS
24/11/2025 0:20,0.93,0.97,203.91,10.83,24.72,8.17,,7.12,0.46,Observator,PASS
24/11/2025 0:25,0.95,1.08,204.09,10.79,24.86,8.16,,7.12,0.42,Observator,PASS
24/11/2025 0:30,0.98,1.24,204.12,10.8,24.91,8.16,,7.12,0.43,Observator,PASS
24/11/2025 0:35,0.95,1.03,204.15,10.79,24.15,8.16,,7.12,0.4,Observator,PASS
24/11/2025 0:40,0.93,0.99,204.12,10.79,24.47,8.16,,7.12,0.4,Observator,PASS
24/11/2025 0:45,0.91,0.9,204.15,10.8,24.63,8.15,,7.12,0.45,Observator,PASS
24/11/2025 0:50,0.92,0.97,204.17,10.8,23.67,8.16,,7.12,0.48,Observator,PASS
24/11/2025 0:55,0.92,0.98,204.09,10.79,24.47,8.16,,7.12,0.48,Observator,PASS
24/11/2025 1:00,0.98,1.72,204.13,10.79,24.93,8.16,-46,7.12,0.47,Observator,PASS
24/11/2025 1:05,0.91,0.75,203.9,10.77,24.75,8.16,,7.1,0.42,Observator,PASS
24/11/2025 1:10,0.92,0.8,203.87,10.77,24.24,8.17,,7.1,0.4,Observator,PASS
24/11/2025 1:15,0.9,0.81,203.92,10.78,25.25,8.17,,7.11,0.39,Observator,PASS
24/11/2025 1:20,0.97,0.95,203.82,10.82,25.23,8.17,,7.1,0.53,Observator,PASS
24/11/2025 1:25,0.93,0.94,203.91,10.82,24.5,8.16,,7.09,0.46,Observator,PASS
24/11/2025 1:30,0.92,0.77,203.91,10.8,24.2,8.16,,7.09,0.49,Observator,PASS
24/11/2025 1:35,0.88,0.75,203.89,10.81,25.6,8.16,,7.08,0.53,Observator,PASS
24/11/2025 1:40,0.99,1.05,203.84,10.82,24.5,8.16,,7.08,0.45,Observator,PASS
24/11/2025 1:45,0.85,0.85,203.85,10.8,23.85,8.16,,7.07,0.43,Observator,PASS
24/11/2025 1:50,0.89,0.98,203.86,10.8,24.27,8.16,,7.07,0.43,Observator,PASS
24/11/2025 1:55,0.86,1.01,203.84,10.78,23.81,8.16,,7.07,0.4,Observator,PASS
24/11/2025 2:00,0.92,0.96,203.88,10.81,23.67,8.16,-46,7.06,0.43,Observator,PASS
24/11/2025 2:05,0.88,0.9,203.69,10.79,24.61,8.17,,7.05,0.48,Observator,PASS
24/11/2025 2:10,0.85,0.77,203.76,10.79,24.82,8.17,,7.05,0.48,Observator,PASS
24/11/2025 2:15,0.83,0.83,203.72,10.79,24.61,8.17,,7.06,0.45,Observator,PASS
24/11/2025 2:20,0.98,1.01,203.66,10.84,23.74,8.17,,7.06,0.43,Observator,PASS
24/11/2025 2:25,0.89,1,203.77,10.8,23.81,8.16,,7.06,0.42,Observator,PASS
24/11/2025 2:30,0.91,0.99,203.79,10.81,23.9,8.16,,7.06,0.44,Observator,PASS
24/11/2025 2:35,0.97,1.1,203.79,10.8,24.04,8.16,,7.06,0.46,Observator,PASS
24/11/2025 2:40,0.93,0.97,203.8,10.8,24.72,8.16,,7.06,0.39,Observator,PASS
24/11/2025 2:45,0.9,1,203.82,10.81,24.08,8.16,,7.06,0.45,Observator,PASS
24/11/2025 2:50,0.95,1.08,203.85,10.79,23.76,8.15,,7.06,0.44,Observator,PASS
24/11/2025 2:55,0.94,1.07,203.91,10.8,23.74,8.15,,7.06,0.44,Observator,PASS
24/11/2025 3:00,0.91,0.93,203.76,10.78,23.97,8.16,-44,7.05,0.43,Observator,PASS
24/11/2025 3:05,0.93,0.88,203.72,10.79,24.24,8.17,,7.05,0.5,Observator,PASS
24/11/2025 3:15,0.87,0.87,203.71,10.8,23.72,8.17,,7.06,0.41,Observator,PASS
24/11/2025 3:20,0.92,0.9,203.68,10.82,23.62,8.17,,7.06,0.45,Observator,PASS
24/11/2025 3:25,0.9,0.93,203.77,10.79,23.9,8.17,,7.06,0.44,Observator,PASS
24/11/2025 3:30,0.9,0.97,203.78,10.79,23.67,8.16,,7.06,0.46,Observator,PASS
24/11/2025 3:35,0.89,1.01,203.78,10.77,24.34,8.16,,7.06,0.38,Observator,PASS
24/11/2025 3:40,0.95,1.05,203.8,10.8,23.85,8.16,,7.06,0.41,Observator,PASS
24/11/2025 3:45,0.94,1.01,203.78,10.78,24.29,8.16,,7.06,0.37,Observator,PASS
24/11/2025 3:50,0.94,0.95,203.86,10.79,24.54,8.16,,7.06,0.42,Observator,PASS
24/11/2025 3:55,0.9,0.76,203.83,10.79,24.04,8.16,,7.06,0.4,Observator,PASS
24/11/2025 4:00,0.92,1,203.84,10.8,23.99,8.16,-42,7.06,0.44,Observator,PASS
24/11/2025 4:05,0.87,0.97,203.67,10.82,23.67,8.17,,7.06,0.47,Observator,PASS
24/11/2025 4:15,0.95,1.01,203.79,10.77,23.58,8.17,,7.06,0.46,Observator,PASS
24/11/2025 4:20,1.02,1.58,203.67,10.84,23.6,8.17,,7.07,0.44,Observator,PASS
24/11/2025 4:25,0.87,0.94,203.82,10.8,23.26,8.16,,7.07,0.47,Observator,PASS
24/11/2025 4:30,0.96,1.02,203.84,10.8,25.09,8.16,,7.07,0.37,Observator,PASS
24/11/2025 4:35,1.24,1.69,203.87,10.79,23.88,8.16,,7.08,0.43,Observator,PASS
24/11/2025 4:40,0.88,0.91,203.96,10.79,24.01,8.16,,7.08,0.41,Observator,PASS
24/11/2025 4:45,0.99,1.09,203.9,10.77,23.76,8.16,,7.08,0.46,Observator,PASS
24/11/2025 4:50,0.92,0.87,203.91,10.77,23.95,8.16,,7.08,0.4,Observator,PASS
24/11/2025 4:55,0.88,0.86,203.94,10.77,23.53,8.16,,7.09,0.36,Observator,PASS
24/11/2025 5:00,0.92,1.52,203.93,10.77,23.37,8.16,-44,7.09,0.38,Observator,PASS
24/11/2025 5:05,0.95,0.83,203.85,10.78,23.95,8.16,,7.08,0.46,Observator,PASS
24/11/2025 5:10,0.89,0.98,203.82,10.77,23.62,8.17,,7.08,0.42,Observator,PASS
24/11/2025 5:15,0.9,1.03,203.88,10.78,23.72,8.17,,7.1,0.38,Observator,PASS
24/11/2025 5:20,0.99,1.22,203.9,10.8,24.34,8.17,,7.1,0.43,Observator,PASS
24/11/2025 5:25,0.99,1.31,203.97,10.79,23.53,8.17,,7.11,0.37,Observator,PASS
24/11/2025 5:30,0.87,1.03,204.03,10.77,23.37,8.16,,7.11,0.47,Observator,PASS
24/11/2025 5:35,0.91,0.99,204.07,10.79,23.74,8.16,,7.11,0.36,Observator,PASS
24/11/2025 5:40,0.98,1.16,204.14,10.79,24.22,8.16,,7.12,0.46,Observator,PASS
24/11/2025 5:45,0.95,1.03,204.13,10.76,24.38,8.16,,7.12,0.43,Observator,PASS
24/11/2025 5:50,0.96,0.97,204.14,10.78,23.92,8.16,,7.12,0.43,Observator,PASS
24/11/2025 5:55,0.94,1.33,204.21,10.78,24.4,8.16,,7.13,0.46,Observator,PASS
24/11/2025 6:00,0.95,1.06,204.26,10.76,24.66,8.16,-43,7.13,0.48,Observator,PASS
24/11/2025 6:05,0.98,1.04,204.18,10.8,24.89,8.16,,7.14,0.45,Observator,PASS
24/11/2025 6:15,0.98,1.23,204.28,10.78,23.51,8.16,,7.15,0.38,Observator,PASS
24/11/2025 6:20,0.95,1.11,204.23,10.81,23.37,8.17,,7.16,0.43,Observator,PASS
24/11/2025 6:25,0.97,1.19,204.38,10.78,23.72,8.16,,7.17,0.43,Observator,PASS
24/11/2025 6:30,0.92,0.99,204.43,10.74,23.53,8.16,,7.17,0.4,Observator,PASS
24/11/2025 6:35,0.95,1.53,204.46,10.75,24.54,8.16,,7.17,0.41,Observator,PASS
24/11/2025 6:40,0.89,1.02,204.51,10.76,23.35,8.16,,7.17,0.48,Observator,PASS
24/11/2025 6:45,0.93,0.99,204.49,10.74,23.92,8.16,,7.18,0.42,Observator,PASS
24/11/2025 6:50,0.96,1.06,204.4,10.72,24.15,8.16,,7.18,0.4,Observator,PASS
24/11/2025 6:55,0.94,1.17,204.55,10.74,24.75,8.15,,7.18,0.43,Observator,PASS
24/11/2025 7:00,0.9,1.06,204.62,10.76,23.35,8.16,-43,7.19,0.43,Observator,PASS
24/11/2025 7:05,0.92,1,204.45,10.76,23.81,8.16,,7.19,0.69,Observator,PASS
24/11/2025 7:15,0.88,0.85,204.61,10.73,24.59,8.16,,7.2,0.42,Observator,PASS
24/11/2025 7:20,0.98,1.11,204.49,10.76,23.67,8.16,,7.21,0.44,Observator,PASS
24/11/2025 7:25,0.87,0.98,204.62,10.77,24.11,8.16,,7.21,0.44,Observator,PASS
24/11/2025 7:30,0.89,0.87,204.66,10.74,23.53,8.16,,7.22,0.4,Observator,PASS
24/11/2025 7:35,0.97,1.22,204.72,10.69,24.17,8.16,,7.22,0.37,Observator,PASS
24/11/2025 7:40,0.95,1.02,204.78,10.77,23.56,8.16,,7.22,0.42,Observator,PASS
24/11/2025 7:45,0.93,1,204.75,10.76,23.92,8.16,,7.22,0.41,Observator,PASS
24/11/2025 7:50,0.94,1.06,204.79,10.75,23.76,8.16,,7.23,0.65,Observator,PASS
24/11/2025 7:55,0.94,0.96,204.8,10.76,24.84,8.16,,7.23,0.42,Observator,PASS
24/11/2025 8:00,0.92,1.41,204.82,10.71,24.66,8.16,-44,7.23,0.41,Observator,PASS
24/11/2025 8:05,0.91,0.93,204.71,10.75,24.01,8.16,,7.23,0.44,Observator,PASS
24/11/2025 8:10,0.93,1.09,204.7,10.71,23.62,8.16,,7.23,0.44,Observator,PASS
24/11/2025 8:15,0.93,1.2,204.75,10.74,25.07,8.16,,7.25,0.45,Observator,PASS
24/11/2025 8:20,0.95,1.2,204.75,10.76,23.83,8.16,,7.25,0.46,Observator,PASS
24/11/2025 8:25,0.9,0.89,204.9,10.72,24.52,8.16,,7.26,0.41,Observator,PASS
24/11/2025 8:30,0.9,0.97,204.93,10.72,24.36,8.16,,7.26,0.47,Observator,PASS
24/11/2025 8:35,0.99,1.18,204.93,10.73,24.2,8.16,,7.27,0.44,Observator,PASS
24/11/2025 8:40,0.91,1.19,204.99,10.71,23.72,8.16,,7.27,0.45,Observator,PASS
24/11/2025 8:45,0.93,1.07,205.05,10.75,23.81,8.16,,7.28,0.38,Observator,PASS
24/11/2025 8:50,0.93,1.01,205.12,10.71,24.08,8.16,,7.28,0.47,Observator,PASS
24/11/2025 8:55,0.9,0.9,205.2,10.71,24.04,8.16,,7.29,0.37,Observator,PASS
24/11/2025 9:00,0.95,1.05,205.11,10.75,24.43,8.16,-40,7.29,0.43,Observator,PASS
24/11/2025 9:05,0.94,0.93,205.04,10.71,24.24,8.17,,7.29,0.49,Observator,PASS
24/11/2025 9:15,0.96,1.18,205.14,10.72,24.01,8.17,,7.31,0.46,Observator,PASS
24/11/2025 9:20,0.94,0.88,205.02,10.73,24.45,8.17,,7.32,0.38,Observator,PASS
24/11/2025 9:25,0.94,1.16,205.27,10.74,23.76,8.17,,7.33,0.4,Observator,PASS
24/11/2025 9:30,1.02,1.23,205.31,10.73,23.88,8.17,,7.33,0.47,Observator,PASS
24/11/2025 9:35,0.98,1.23,205.43,10.7,25.25,8.17,,7.34,0.45,Observator,PASS
24/11/2025 9:40,1.04,1.35,205.41,10.71,24.38,8.17,,7.34,0.43,Observator,PASS
24/11/2025 9:45,0.97,1.17,205.44,10.71,26.12,8.17,,7.35,0.41,Observator,PASS
24/11/2025 9:50,0.99,1.26,205.47,10.73,24.77,8.17,,7.35,0.49,Observator,PASS
24/11/2025 9:55,0.97,1.38,205.45,10.74,25.14,8.17,,7.35,0.51,Observator,PASS
24/11/2025 10:00,0.97,1.19,205.51,10.73,24.15,8.17,-40,7.36,0.5,Observator,PASS
24/11/2025 10:05,0.98,0.95,205.32,10.66,24.59,8.17,,7.35,0.46,Observator,PASS
24/11/2025 10:15,0.92,1,205.5,10.73,25.09,8.18,,7.36,0.46,Observator,PASS
24/11/2025 10:20,1.13,1.52,205.38,10.75,24.82,8.18,,7.37,0.56,Observator,PASS
24/11/2025 10:25,0.98,1.23,205.56,10.69,24.79,8.17,,7.37,0.48,Observator,PASS
24/11/2025 10:30,0.98,1.34,205.57,10.73,25.62,8.17,,7.38,0.47,Observator,PASS
24/11/2025 10:35,0.98,1.25,205.61,10.71,24.66,8.17,,7.38,0.41,Observator,PASS
24/11/2025 10:40,0.98,1.31,205.68,10.75,24.34,8.17,,7.38,0.51,Observator,PASS
24/11/2025 10:45,1,1.19,205.63,10.71,23.99,8.17,,7.39,0.41,Observator,PASS
24/11/2025 10:50,0.94,1.18,205.67,10.73,24.08,8.17,,7.39,0.41,Observator,PASS
24/11/2025 10:55,0.93,1.15,205.76,10.68,23.81,8.17,,7.4,0.43,Observator,PASS
24/11/2025 11:00,0.95,1.02,205.78,10.73,25.14,8.17,-44,7.4,0.46,Observator,PASS
24/11/2025 11:05,1.03,1.1,205.73,10.68,24.93,8.17,,7.41,0.45,Observator,PASS
24/11/2025 11:15,0.91,1.21,205.8,10.75,24.5,8.18,,7.42,0.45,Observator,PASS
24/11/2025 11:20,0.99,1.21,205.76,10.76,24.54,8.17,,7.43,0.48,Observator,PASS
24/11/2025 11:25,0.97,1.17,205.89,10.75,23.81,8.17,,7.44,0.43,Observator,PASS
24/11/2025 11:30,0.93,1.27,205.98,10.71,24.08,8.16,,7.44,0.41,Observator,PASS
24/11/2025 11:35,0.98,1.13,206.03,10.74,23.44,8.17,,7.45,0.41,Observator,PASS
24/11/2025 11:40,1.02,0.97,206.06,10.69,24.22,8.16,,7.45,0.43,Observator,PASS
24/11/2025 11:45,1.06,1.13,206.09,10.69,24.75,8.16,,7.46,0.4,Observator,PASS
24/11/2025 11:50,1.06,1.1,206.14,10.7,24.75,8.16,,7.46,0.41,Observator,PASS
24/11/2025 11:55,0.88,1.04,206.17,10.71,24.86,8.16,,7.47,0.49,Observator,PASS
24/11/2025 12:00,0.98,1.21,206.22,10.73,23.9,8.16,-43,7.47,0.41,Observator,PASS
24/11/2025 12:05,0.94,1,206.15,10.73,25.41,8.17,,7.48,0.47,Observator,PASS
24/11/2025 12:10,0.86,0.81,206.06,10.69,24.45,8.17,,7.48,0.49,Observator,PASS
24/11/2025 12:15,0.89,0.91,206.23,10.72,24.27,8.18,,7.49,0.39,Observator,PASS
24/11/2025 12:20,1.03,1.31,206.1,10.78,24.04,8.17,,7.5,0.45,Observator,PASS
24/11/2025 12:25,0.93,1.07,206.25,10.76,23.99,8.17,,7.51,0.52,Observator,PASS
24/11/2025 12:30,0.91,0.93,206.43,10.75,25.37,8.17,,7.52,0.43,Observator,PASS
24/11/2025 12:35,1.05,1.1,206.45,10.7,24.86,8.17,,7.52,0.39,Observator,PASS
24/11/2025 12:40,0.94,1.08,206.53,10.74,23.92,8.17,,7.52,0.49,Observator,PASS
24/11/2025 12:45,0.9,0.97,206.53,10.7,25.76,8.17,,7.53,0.48,Observator,PASS
24/11/2025 12:50,0.88,0.99,206.61,10.73,23.53,8.17,,7.54,0.51,Observator,PASS
24/11/2025 12:55,0.92,1.05,206.58,10.7,24.54,8.17,,7.54,0.44,Observator,PASS
24/11/2025 13:00,0.96,1.13,206.67,10.71,24.72,8.17,-44,7.54,0.44,Observator,PASS
24/11/2025 13:05,0.92,1.15,206.57,10.71,23.79,8.17,,7.55,0.47,Observator,PASS
24/11/2025 13:15,0.89,1.14,206.58,10.71,25.32,8.18,,7.56,0.44,Observator,PASS
24/11/2025 13:20,1.06,1.23,206.57,10.79,25,8.18,,7.57,0.46,Observator,PASS
24/11/2025 13:25,0.89,0.98,206.66,10.72,24.72,8.17,,7.57,0.39,Observator,PASS
24/11/2025 13:30,0.87,0.96,206.69,10.74,24.2,8.17,,7.57,0.4,Observator,PASS
24/11/2025 13:35,0.88,1.02,206.74,10.73,24.4,8.17,,7.57,0.44,Observator,PASS
24/11/2025 13:40,0.87,1.05,206.81,10.72,23.95,8.17,,7.57,0.48,Observator,PASS
24/11/2025 13:45,1,1.13,206.8,10.71,23.95,8.16,,7.58,0.44,Observator,PASS
24/11/2025 13:50,0.93,1.02,206.88,10.72,24.08,8.16,,7.58,0.39,Observator,PASS
24/11/2025 13:55,0.84,0.87,206.84,10.71,24.61,8.16,,7.58,0.43,Observator,PASS
24/11/2025 14:00,0.9,0.99,206.82,10.7,23.12,8.16,-44,7.58,0.42,Observator,PASS
24/11/2025 14:05,0.93,0.79,206.79,10.73,23.56,8.16,,7.58,0.42,Observator,PASS
24/11/2025 14:15,0.84,1.05,206.8,10.74,24.24,8.17,,7.59,0.41,Observator,PASS
24/11/2025 14:20,1.25,1.21,206.75,10.76,24.17,8.16,,7.6,0.38,Observator,PASS
24/11/2025 14:25,1.23,0.97,206.89,10.72,23.46,8.16,,7.61,0.42,Observator,PASS
24/11/2025 14:30,1.19,1.19,206.94,10.7,24.47,8.16,,7.61,0.46,Observator,PASS
24/11/2025 14:35,1.05,1.02,207.01,10.71,24.47,8.16,,7.61,0.42,Observator,PASS
24/11/2025 14:40,1.09,1.16,207.07,10.74,24.82,8.16,,7.61,0.41,Observator,PASS
24/11/2025 14:45,1.07,0.94,207,10.72,24.66,8.15,,7.62,0.45,Observator,PASS
24/11/2025 14:50,1.12,1.16,207.12,10.74,23.33,8.15,,7.62,0.4,Observator,PASS
24/11/2025 14:55,0.92,1.08,207.16,10.73,24.5,8.15,,7.63,0.44,Observator,PASS
24/11/2025 15:00,0.98,1.03,207.18,10.74,24.01,8.16,-42,7.63,0.4,Observator,PASS
24/11/2025 15:05,0.87,0.8,207.01,10.76,23.9,8.15,,7.62,0.45,Observator,PASS
24/11/2025 15:15,0.92,1.03,207.03,10.75,23.74,8.16,,7.64,0.43,Observator,PASS
24/11/2025 15:20,0.97,1.1,207.05,10.81,23.26,8.15,,7.64,0.45,Observator,PASS
24/11/2025 15:25,0.9,0.99,207.22,10.75,23.88,8.15,,7.65,0.47,Observator,PASS
24/11/2025 15:30,0.91,0.89,207.24,10.74,23.3,8.15,,7.65,0.43,Observator,PASS
24/11/2025 15:35,0.88,0.93,207.27,10.75,22.89,8.15,,7.65,0.41,Observator,PASS
24/11/2025 15:40,0.89,0.83,207.28,10.76,23.05,8.15,,7.65,0.42,Observator,PASS
24/11/2025 15:45,0.91,0.98,207.31,10.74,23.95,8.15,,7.66,0.49,Observator,PASS
24/11/2025 15:50,0.92,0.87,207.26,10.75,23.83,8.14,,7.66,0.38,Observator,PASS
24/11/2025 15:55,0.88,0.97,207.33,10.75,23.65,8.14,,7.66,0.39,Observator,PASS
24/11/2025 16:00,0.88,0.99,207.31,10.75,23.83,8.14,-44,7.66,0.44,Observator,PASS
24/11/2025 16:05,0.91,0.85,207.29,10.74,23.35,8.15,,7.66,0.44,Observator,PASS
24/11/2025 16:15,0.88,1,207.27,10.76,22.87,8.15,,7.67,0.42,Observator,PASS
24/11/2025 16:20,1.01,0.97,207.34,10.78,23.69,8.15,,7.68,0.39,Observator,PASS
24/11/2025 16:25,1.06,1.06,207.44,10.76,22.82,8.14,,7.68,0.41,Observator,PASS
24/11/2025 16:30,1.1,1,207.48,10.75,22.85,8.14,,7.69,0.49,Observator,PASS
24/11/2025 16:35,1.14,1.06,207.46,10.75,23.28,8.14,,7.69,0.47,Observator,PASS
24/11/2025 16:40,1.08,0.94,207.51,10.71,23.49,8.14,,7.69,0.46,Observator,PASS
24/11/2025 16:45,1.02,1.1,207.49,10.74,24.04,8.14,,7.69,0.4,Observator,PASS
24/11/2025 16:50,0.93,0.97,207.6,10.73,24.61,8.14,,7.69,0.43,Observator,PASS
24/11/2025 16:55,0.84,0.99,207.6,10.73,24.95,8.13,,7.7,0.38,Observator,PASS
24/11/2025 17:00,0.87,0.92,207.65,10.74,23.03,8.13,-44,7.7,0.45,Observator,PASS
24/11/2025 17:05,0.85,0.76,207.48,10.73,23.51,8.14,,7.69,0.39,Observator,PASS
24/11/2025 17:15,0.8,0.78,207.49,10.75,23.72,8.15,,7.7,0.43,Observator,PASS
24/11/2025 17:20,0.93,0.99,207.43,10.78,23.97,8.15,,7.71,0.43,Observator,PASS
24/11/2025 17:25,0.88,1.04,207.57,10.75,23.37,8.14,,7.71,0.42,Observator,PASS
24/11/2025 17:30,0.88,0.96,207.59,10.74,23.12,8.14,,7.71,0.4,Observator,PASS
24/11/2025 17:35,0.85,1,207.66,10.75,23.53,8.14,,7.71,0.38,Observator,PASS
24/11/2025 17:40,0.86,0.9,207.64,10.74,24.61,8.14,,7.72,0.42,Observator,PASS
24/11/2025 17:45,0.88,0.98,207.63,10.75,22.64,8.14,,7.72,0.44,Observator,PASS
24/11/2025 17:50,0.85,0.87,207.69,10.75,24.45,8.13,,7.72,0.41,Observator,PASS
24/11/2025 17:55,0.89,0.92,207.67,10.73,23.81,8.13,,7.72,0.43,Observator,PASS
24/11/2025 18:00,0.88,0.98,207.73,10.73,23.74,8.13,-43,7.72,0.41,Observator,PASS
24/11/2025 18:05,0.79,0.7,207.64,10.74,23.14,8.14,,7.72,0.45,Observator,PASS
24/11/2025 18:10,0.81,0.89,207.65,10.71,24.24,8.14,,7.72,0.44,Observator,PASS
24/11/2025 18:15,1.01,0.91,207.73,10.76,22.94,8.14,,7.73,0.38,Observator,PASS
24/11/2025 18:20,0.9,1.03,207.62,10.77,23.19,8.14,,7.73,0.43,Observator,PASS
24/11/2025 18:25,0.84,0.88,207.77,10.75,23.65,8.14,,7.74,0.39,Observator,PASS
24/11/2025 18:30,0.9,0.84,207.78,10.74,22.62,8.14,,7.74,0.42,Observator,PASS
24/11/2025 18:35,0.84,0.92,207.81,10.76,23.17,8.14,,7.74,0.41,Observator,PASS
24/11/2025 18:40,0.85,0.81,207.81,10.74,23.46,8.13,,7.74,0.41,Observator,PASS
24/11/2025 18:45,0.86,0.9,207.86,10.74,23.12,8.14,,7.74,0.44,Observator,PASS
24/11/2025 18:50,0.94,1.01,207.77,10.73,24.27,8.14,,7.74,0.41,Observator,PASS
24/11/2025 18:55,0.88,1.09,207.87,10.72,23.46,8.13,,7.74,0.54,Observator,PASS
24/11/2025 19:00,0.81,0.9,207.77,10.72,22.73,8.14,-40,7.74,0.37,Observator,PASS
24/11/2025 19:05,0.87,0.7,207.64,10.72,24.22,8.14,,7.74,0.38,Observator,PASS
24/11/2025 19:15,0.8,0.83,207.71,10.75,22.73,8.14,,7.75,0.39,Observator,PASS
24/11/2025 19:20,1.04,1.22,207.59,10.79,23.12,8.14,,7.75,0.41,Observator,PASS
